央视,#genre#
CCTV5,https://live.ottiptv.cc/mcp/cctv5.m3u8?userid=423579792&sign=87522cf6ae6002dd50ebbc83cde965414b3c5af4f27b96ecb4693037daee611ebd43173a3622dbf499a815af9d1b6f1c7395f62998ec1cabd3bb8b8249919bb4ec1eae892d2b27581d33dc03&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV5+,https://mgtv.ottiptv.cc/mg/641886773.m3u8?userid=423579792&sign=b180e28ebbc8c7b2a32dbd9e2a416ebd3437e735060d6be1538de305d634dfc086d88c44a81e6c3fd4e3ef53c6c76000beb2e4a1796bfbbfa584dba905cfdf46e57904ade00f727af112a7614b4a7040&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV5+,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=51d986a6a1f04e7998b9f53d20f69ed403dd19b64ee1763a5306f40fb89e69a160e099b7a1fae56e58c5e7d2c41a4adf8f99b61f61a5dc6fe45221360c162ef8575365937bd4606d5874cda1ce&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV6,https://mgtv.ottiptv.cc/mg/624878396.m3u8?userid=423579792&sign=da4eecbc68f6908a315c2511a69ad8ef741f1b4e7ab8b287af01f291da31f86e0d14ee988f6c8b3bc81d6606e654c268250d306472d57744a6152b550b0fcbbcfa1dd4c2da92c209310ae08184d7aba2&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV6,https://live.ottiptv.cc/mcp/cctv6.m3u8?userid=423579792&sign=bfeed0bfecc071595450a984245d52bff05247b3bb095a8995da6d2a4b2a5bfff54b58807412ccc26fc258af0efe983bf26345f852349e72804e3ab6f42051768e9e17e711a2a3351711882b&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV7,https://mgtv.ottiptv.cc/mg/673168121.m3u8?userid=423579792&sign=da8c93ddaf0e568428687d942bc784d8b5870a0a62ef77ce90ca17136b7d8f89c02a5d9b30b7aafa1e1a49e39352453b1192cc63fa2cda422c7c249725617ad9da59f632f2cd4b550c78768321f3bc82&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV7,https://live.ottiptv.cc/mcp/cctv7.m3u8?userid=423579792&sign=4d6c417e1f2545a86c864ad49cfef8043b32121cbdb7c44de896bededf1412e0d194675d1dcaaec4dc04882cb6223b2a78944df99f18457d3d32b7410358ad419d51024b459872e42cd64b23&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV8,https://mgtv.ottiptv.cc/mg/624878356.m3u8?userid=423579792&sign=04fe9ce2be4e81a6389b3e71a457aafe50977dc931c7b9385d267ddefa90d6a1440bd4a0c8f6388482f6af94904b58fe90a0f231bc87acefbb878019449abd82e476cba3ea89afcddb2172994f86666e&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV8,https://live.ottiptv.cc/mcp/cctv8.m3u8?userid=423579792&sign=8e8828a0cdc9e56a752614dfddb7e4bd1d3164aa093603d4472bb9ffcf1aebb5dc59e917da9df6f9b696e223d58385759f9fc49c5839abccd0f5d402d98407a85099f34ba26a023aafab1c98&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV9,https://mgtv.ottiptv.cc/mg/673168140.m3u8?userid=423579792&sign=7c39a266570d9ea821e2783f5d4fba42a5b84c983f522f1e32742973d71937cad04e50126ccf2038d5c678f833ff05da6024f9c1e0a16fc825aab5bb4da89752b9b2d4719ba1ac0f79e77e0391dbbb95&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV9,https://live.ottiptv.cc/mcp/cctv9.m3u8?userid=423579792&sign=0d0e0f6f85dfe08af56bd2835fcbc370be638347f7f319e3c78f572dd6fed9b6e04ffe4129da87546c3c7553c9b03f76be0bf8d33b4584906fecc7fca99dc6f146d281c9bcfb913571a4a211&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV10,https://mgtv.ottiptv.cc/mg/624878405.m3u8?userid=423579792&sign=72765599630f667ff045cd7e4a4752ec61da9aee764b4985e0d735a354d00c1fdc35e56f628c0682148633169d91fef0dd265bc971c2b2f19b46949c91d1bc510156cc7c1a20c1efbb6a53978cc5bcac&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV10,https://live.ottiptv.cc/mcp/cctv10.m3u8?userid=423579792&sign=c6a5e0bb24c06c9392b5f5fe546aa559f0d30d9c8f7dc6e3f29ca1a430f0de03b4e28fce03aa4bf11b8ee25bc763b7df70ee91987bf98ffbc04e4ec733e811348e1a3e76d72f4a36af41610df9&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV11,https://mgtv.ottiptv.cc/mg/667987558.m3u8?userid=423579792&sign=2106f94563ca4d004ae553019df81d7afbbecdaeefe6a865b9e18179a631833854875a55f2f8180c658fd9dbd0d22ade989600976da52239b126f06b35963fb03a2f86dc82fba4d7d4479bc7d522669a&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV11,https://live.ottiptv.cc/mcp/cctv11.m3u8?userid=423579792&sign=63f3d79ab651da9a5e7206694f5b025f299338bb3571c21d72281677d944f6e1ca66073875aeb1f894c3a18accb6bf673d2029d5ef8b59b72f8bd5f12b936b5023a30bde0eae5227ac26dff249&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV12,https://mgtv.ottiptv.cc/mg/673168185.m3u8?userid=423579792&sign=dd91cbfa4ad772015bf2d47863eee90c7338fa717b4dd91046952dac1e74986cdc824001b1e2426176bbb48df2d9cdcc1e8520c3cef573f34a1a443cae1b3ab13fb8c64205e0392d3dedcdcbac5c52ca&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV12,https://live.ottiptv.cc/mcp/cctv12.m3u8?userid=423579792&sign=71dd75fbbf686590379062e60b8b24afd75d6a5dfed55c37eefc4659f947a5fce7bd0981cdef8db225217c47eea7aee61d3461ae3b25e33c40bfe07572f631c3fbc76d67e04a490cc5ef672861&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV13,https://mgtv.ottiptv.cc/mg/608807423.m3u8?userid=423579792&sign=fb96b72814b93ab45b9d209228371f7d30a2ac1a455d92d6965d9c172a0097be96b25353882c501edc18e1365de4cff02ae87ff6d11b5891f612e4b3e6cc85b483a2b43e69c1646235d16bb620757cd2&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV13,https://live.ottiptv.cc/mcp/cctv13.m3u8?userid=423579792&sign=ccfad991a077a563d3a8b135e16b4dec95859fc88ac324e4406f0decea4afb95485a05b1bd92efbbedd656646c9ddc443450ec69d0f8f4251053fcad2c314b2aa247aeb13359eb690fc0663eee&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV14,https://mgtv.ottiptv.cc/mg/624878440.m3u8?userid=423579792&sign=321d74a7e8a8f6b50d05c71edeac25a64a453c96251e66b61d94df3193df5160cc96995318f4e4677e54892d3a542e0c7b1a4c49f62ffb0f177902144ca3ce1bfcdda65a0430ee8228f0f23922be6f91&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV14,https://live.ottiptv.cc/mcp/cctv14.m3u8?userid=423579792&sign=cc3005e2172299c656ff0ff0e1018462fadd5d7055fd6323fb7c440bb52c48a3285036e2b5fbdd9bc6dc8e877cfad2189d3605dd6217c536f94103b912a564c9fe0b0c8cb9c168bb00ad364e62&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV15,https://mgtv.ottiptv.cc/mg/673168223.m3u8?userid=423579792&sign=13faef94536ad27b0fff75b1dcf6dea734593dbe49ceebd1888025dd446a475e23484493e84b57b7aebc895718473ebfde2810c9a8e08eaee9f93a9b655cf7e7ad14d7ce7c692e4982470a7baa0dd8f2&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV15,https://live.ottiptv.cc/mcp/cctv15.m3u8?userid=423579792&sign=eea408c3be8c5282f188517ceb5e6223cede202c2579673db4fc8844651edecce1657ed45c4e884884ef3b49f5c6614d24b117de4ebde8778cf13ae185501618b455fe4af43fa6630f6e8fb420&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV16,https://live.ottiptv.cc/mcp/cctv16.m3u8?userid=423579792&sign=8c76f4fe4992ecd6429df6cfe90fa9d4a8a46dab1e60ff9f468074882f118e5013d18bab711bb03828d481dcaf6c1a87e60c90e02dd2287cb8f9c44388a8edebe40bc844d64529837d04fc7d66&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV17,https://mgtv.ottiptv.cc/mg/673168256.m3u8?userid=423579792&sign=067ebea8ca616abe3a31999c4398058c28f626b65167e3dab1b84bd4892e367a172966c891e599a7396876927c092c77acca5301112923979b6458722fff3520e46313855239f212450245c2e4b37f9f&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV17,https://live.ottiptv.cc/mcp/cctv17.m3u8?userid=423579792&sign=01454866dde54f388dee4ff37cc658c2559f040e1736b603a1e3f5596425fbca2554d9132b49db1ab6e2cda982d5e88102ac971d5cf26359c6aafe90be18fc6a1a94ed77715634210e7744c7d4&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN,https://mgtv.ottiptv.cc/mg/609017205.m3u8?userid=423579792&sign=3d58b06ef72f276d57bb50298f4521c1eeee5aec910b532e66266c7059ce2f22249e310eba830474e1fe2d1d8f8de95ba4b1fa86d2df1890fb30acfbe1839776d83cd34280aa54f2f0f4c56ff71c45de&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=8246b1093911c465957aa19167809e745e964e111845420f0a3ff390fc015eb5c89b54602f17af8e0632be71b67851daf4c1575ace945e8498b3af85b0e5be2785697f44edece530fa2496&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN西语,https://mgtv.ottiptv.cc/mg/609006450.m3u8?userid=423579792&sign=e7d9344d7d83c3ee7da4142b67ebaea2dd195bd0ee4ab46fb3afe3cfcc251c242f9de8d54b470e14df547e9e05ca6a5d2f99ccd997c952a7d22071797233cbf63795ee72652fc88d8ffc5b1680736854&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN西语,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=3fefe4b9e7f38a0ff80412e704a0680548e3986608ffabd8f9583b141b6e9793ea48fd742b647b064cdfc1757f7a73a0221035637859ff45bee7a8d44dee585d9b0fb31ee151c57c3bed99bdd8&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN法语,https://mgtv.ottiptv.cc/mg/609006476.m3u8?userid=423579792&sign=8e6a7a8ad2f924087247591ee223fa809e348ec40c87621c3227bdcb06fb467d301b0c75824a975902461f2ecf2753b281d780edff3bc3b3fda5fe88979ee07bc2154e326f4e9659930ff6a12f0fa790&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN俄语,https://mgtv.ottiptv.cc/mg/609006446.m3u8?userid=423579792&sign=0cb779eb63a5093fe33717cc73a72f62646bc23b0000019dfa80c76fe5df8e5f1fbab7fa2f26f47e50447305f5f21bb019aacfdcaa2003cf5d3a31ddaa28950b5f6a2e4f40e97239c6d3de65473891a5&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN俄语,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=67eed962cd207cefb02e0749e95a16f45c2b2830478ecf1235e97b23aca2261c08704015bd3e30ae0e8354bea7a565f9dc79c3a0c78dc45fc81f0dde50753ff3d89a0e0239be120fc7fa35f86c&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN阿语,https://mgtv.ottiptv.cc/mg/609154345.m3u8?userid=423579792&sign=806c89f3ab3e63a0ec3fdbac30d3ac22499802ba19dd204421bcffba07a0f2595d79d10b00c746f3b0d7930db4d1abe9c11d35c2d4229d904265fb56b7044dd82df64abfb2f44436717041f938de4c21&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN阿语,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=a81a01fdf516e02cca8233fd2bce33e2982577403c54c72a482702f67b6983335d79ca15c285be6b37eee0703dbd2ffcb11073eb14d6b3a4a2a6f4e81c651b695e043e7e527e7a2fcdd3138d3e&auth_token=acb0c268be4342419aa3ba49796b45e0

卫视,#genre#
安徽卫视,https://live.ottiptv.cc/mcp/anhui.m3u8?userid=423579792&sign=1cfb6d0576e37612a6d72194b1ca72beb0acd315f14457972c646d165b626599a25ddc40096516d8b50511ad35a013d94ca7eee4c9647f4c9ac7f47a7eaeff36e85731b2c9918f6893842bc5&auth_token=acb0c268be4342419aa3ba49796b45e0
北京卫视,https://mgtv.ottiptv.cc/mg/630287636.m3u8?userid=423579792&sign=f5d9dc805b298f9e0697f24ce037e23f6d8866b19d8d38f58ed3dec67a1ad178916375ad3a6819b285d437f6d5c5c7c03d8016ed25ac42764b4d5d1b4dd23b6bd6e306e5c7f73ffec23b07db8ca74992&auth_token=acb0c268be4342419aa3ba49796b45e0
北京卫视,https://live.ottiptv.cc/mcp/beijing.m3u8?userid=423579792&sign=372877a1955ab0480f4492a905537ed971327808409348bca7decb4c271112f7b50bdb641f8edd8aa5cd45af9132f67d21b648eb5dc38d9345bd42566d1c3b381bf03df9db8bb28ac4c74acbc395&auth_token=acb0c268be4342419aa3ba49796b45e0
重庆卫视,https://mgtv.ottiptv.cc/mg/738910914.m3u8?userid=423579792&sign=ab1a7dcc77b4fcd31c1a292e84e502250fa75b710808349eda84f4e7d59072dde76791bd9f1185c8b779d74cfb75428dba92155cad27371dc39cadad90978eb22ef83cd6fbdfec1ed779c27fbf282566&auth_token=acb0c268be4342419aa3ba49796b45e0
重庆卫视,https://live.ottiptv.cc/mcp/chongqing.m3u8?userid=423579792&sign=f5e71fe8b4ddcde72423225e4eb852aca547a7ecafa9442a3951ebc8ac84e332a9e639817d3df2bd5b4836cfeac0a4409449f49fff8a035aa32cb37eac77ef2445d43a07d4ea37d6ad12b15826e43d4b&auth_token=acb0c268be4342419aa3ba49796b45e0
东方卫视,https://mgtv.ottiptv.cc/mg/651632648.m3u8?userid=423579792&sign=dcf9ed5fe98a217c7b2518c7f1fe29ce9ae62b39e668b6bea0cf016c6c06b5ad16afab80a683683c0c0e887a7d43a40206d1ed5bf51026be5bcc12525a808f7c8c67c8c58b8260bdfbbf3eae475416e5&auth_token=acb0c268be4342419aa3ba49796b45e0
东方卫视,https://live.ottiptv.cc/mcp/dongfang.m3u8?userid=423579792&sign=054a708120096a1daac0cda621f20ba3397688f33e47f15b170f0f215a8583ada121cec4d94701ab7c1668812a0a3b0f9a4096dab589f0ca3afea4f57bfd6059f477e42c7c7c3a01637c836026ce33&auth_token=acb0c268be4342419aa3ba49796b45e0
东南卫视,https://mgtv.ottiptv.cc/mg/849116810.m3u8?userid=423579792&sign=8795628e0203c19b5d79b45afe56b175633e2ecbe4a24b3bb5c6fc6151cc857698dacc2af70cfaff23ed8a97577baa2499af90a81ea455b5e0304f810000ca2dee46519a3ca0377e338509634db1cb50&auth_token=acb0c268be4342419aa3ba49796b45e0
东南卫视,https://live.ottiptv.cc/mcp/dongnan.m3u8?userid=423579792&sign=8f8efb2c8b4ca5ab8a52ebb6c75bfa38c8a4dabd1dd87186dce735d6fc4f867ebcda415adc87de116913cd4f6471269d64f543809e55531caf4fc11e528cd5890e10d2e7e8274790e8aa3c277f35&auth_token=acb0c268be4342419aa3ba49796b45e0
甘肃卫视,https://live.ottiptv.cc/mcp/gansu.m3u8?userid=423579792&sign=eb7294eb262bce11b9582da41629147434caea0cbf5ede8a6dc80cfa5118379c62fa4bb17c3dab813bb598af9a0033cbe2e788e96afd0a303d05ea2b5049f42df5e602806c3b8693f07bbbd8&auth_token=acb0c268be4342419aa3ba49796b45e0
广东卫视,https://mgtv.ottiptv.cc/mg/608831231.m3u8?userid=423579792&sign=b8be3cde2604969a22b397fb1ef7a5d4ed4056ca86a80453e275fc816f259d662f6e8de3b1f6b44439f924e2725c3b0e4e579117a4efb7a290e52977e901ea899ffe3743c2dc0cf73628c55b764a2fe3&auth_token=acb0c268be4342419aa3ba49796b45e0
广东卫视,https://live.ottiptv.cc/mcp/guangdong.m3u8?userid=423579792&sign=8369ca439ec55b8dc286a4b32975dbfcea3d87a66350db918eb505005ce7c382a9a9ba8c235867d78a7ff4b89d031e3820946a2ebe1c38c2e4f7f1857a53cdb8adf3c14762594c77eced1c71b84eb6da&auth_token=acb0c268be4342419aa3ba49796b45e0
广西卫视,https://live.ottiptv.cc/mcp/guangxi.m3u8?userid=423579792&sign=2a7fb6df05ba4a136cd44ff0d7ba8d7830034ad1e093dad978cfe2b7e8d1e0a468bca7c8de2d0e10dd84176dae5f361163c8d4a1e2874ae0d77a78dd747f26ae5ce6f2a317c779f254a668f758ef&auth_token=acb0c268be4342419aa3ba49796b45e0
贵州卫视,https://live.ottiptv.cc/mcp/guizhou.m3u8?userid=423579792&sign=8f578021b92df63ebd96961c5e32c05fd2e67491123bd901dadaa0946b9bbb7f3622526329f87936d0b60c36a3c181c73172e222e986ac7f8cbccc01db54de5603a7afeda86d5311f7deb7eb5aea&auth_token=acb0c268be4342419aa3ba49796b45e0
海南卫视,https://mgtv.ottiptv.cc/mg/947472502.m3u8?userid=423579792&sign=dcfac44ef19a6e2f9c197c581e11a7e3ec288b9b03fb01b21b38cc88b8b86ee2d8e945c3e3a99b50c69460768690992a0e5bb6466454d79f6228cacc4e5925e48e3e341840a8532434382a06396b28c4&auth_token=acb0c268be4342419aa3ba49796b45e0
海南卫视,https://live.ottiptv.cc/mcp/hainan.m3u8?userid=423579792&sign=616022499d23765cc9eda5c86e9f84b6ef90db1d38641e8b3e2149bfeb9f3e46755343708ac1d196371d6e19d2e411edac50204ab37933483bb260784201bf3be4bcc9393ab51eef79f7564686&auth_token=acb0c268be4342419aa3ba49796b45e0
河北卫视,https://mgtv.ottiptv.cc/mg/962042070.m3u8?userid=423579792&sign=6c82609ff6b35b37806463065fab1533f4d749e5094881b100775f5e93787fb88332f34afcda9faf0eed2e53b18cdb58d0bbf72291efd43a6c9775977bb36e835a69abba9883e4101762c1f4ae920207&auth_token=acb0c268be4342419aa3ba49796b45e0
河北卫视,https://live.ottiptv.cc/mcp/hebei.m3u8?userid=423579792&sign=a5a90aac1fe8131f37ade766a26c1e8d0176a36ba541046544b95563bbbfef22a88af1cc3907364d0963d970c6eb8e63ce9d9b16369109859c8aa618c6611926e1e21c79e6894f2ada1abd2f&auth_token=acb0c268be4342419aa3ba49796b45e0
河南卫视,https://mgtv.ottiptv.cc/mg/790187291.m3u8?userid=423579792&sign=d3c92a57343c0191bc4d373c0645201438dff4f2516c0cd3889babc42d37681008d0177d073099e70797c97de7561af1b3b163fafda0ddf41ea1a753985fd5136cd9e6abb8c97ce43382a45563890abe&auth_token=acb0c268be4342419aa3ba49796b45e0
河南卫视,https://live.ottiptv.cc/mcp/henan.m3u8?userid=423579792&sign=db2a3024cba727fdb0b7df0b4deb76050483205e0ae5b092bbe07db2d5942a0a1dd5dcfff38fcc197e09a0e8c3057270e36b6eb9d64af431ecf378c7d0bcba5844f5dc5e842feb4cba6527e7&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=ce2ebb02bf1b9552b2312dca399542b3a78bc9fd0d7a5e5dd9c0f63d7d8ab7344cf947d5c796f626d5e33afc49e61bcf0a62ce60c33030f3e853aa9fc84002c2f45ba43fa1aa1ee626ad5d35a82bb8bfcfd61f&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=a9dda29f476faacae55362bfc39a15ec7d5407d005f598fc2bb41d40ee387614c16028f6a844241b40abfb8824a2e3fd2f51ae6777bf4ad54292f819303dadbff660657500e1b5a6a55745265be08b35&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=0f8b9ebe1099c556b8bf87351b84aca0534eeae7f67f608f8b6edca3fa2e404fe5166e8b4175a82341f988eac0c4d80bb6ad1160457d43df8114317b860b66d4ba62198f2adbbf8d9a5a3826&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=746228f311d68500578163464cd18faf17dac3a9dd97fada6e0246473fa5b25e39c2e253e4e92611317c066bd855db0e44bf3b0c082479518d4a8ab20bb72149b855d546646951d634fe93ce&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=46caf8d968c483332e25431b3d353e5872ce99bda2b0e2d313d4b3754883346e3c994c35739de4b4a2613ef4f11b64bf97606f66dc29890d4cb05d0dd5dbd79d11e9f13600751e2aaf66ff4fa86c4709&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=835e9b38a698f46a5d3444835076d037bf46a5a8da6c77e1a301895380c5fd9ca81658e0452e39780917459fa208aca78c7fbfcec48d5bbfff9f0e1b8a4f12578265cc20ce1d802c4fad54af03&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=7da5f3546cc30002319df9b75c753a124718c67a4a3acda6f8cf54ee3b2823c1ef5d53248b6d735df59d1ff970d760936e6c0359b06887ca8dede5e6f410506403eaa9846480545c551a6dfa9af017ca&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=b29b39a15bf8411e52684bfcf99b16f22758d72457b869afeb9384148312fbf20141e73b2bd76fb709dbeb301518db3e7529f307a20c77630464727b791c13afbd5500c4564fc57ed1cd99b98b4f&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=dd506dda8688457175eb6da5622d951b1151fb68087edbe1b2ff66b7de69108cb1e5f7711d9bb0374873f9d5df952fe7d8e186f888902f5017c2928264df8bf92ddb1cd0bae46b7b1fa40b6be355b265&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=684bbfe413f204ad1c37bfcc0866c8d915adc36a3de36032dbfaef9c3a4575dc3c2a70127543cee9cb1924321235bb6963bd9c3f7a4e910baec80509d0165a9e1f1952ba48e9faf62ddafcad3f01&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=8587b857cc0a33dedbaa539da3832c83009d47cf5a5b388995beec8b335be966e94cab2b0d464b41c04713ff736f224a6d227af9c1e8ae670d9723c18f9bd5768e2e8cca168f5e1f2752e450028c282c&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=d96f22bb4c19974f14f042165fd08df56efa2a4d293ddfc8452635f2913f2c8f5b1a5d4f6e4b0f9bd08a61de3e7d209362df52b82ac62b56a36d17b9baba863301ffa49a47438163953113c89b1d15&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=1512df0b5c6a5ca072ade2b70393ccdffd0481fd3bf4d4d35f7fec7bc63acfd046b8ab621888fa4ec305120becf767f2de5516bbd432786774ea7cc4dbd402a5e5d27d3f79b2fec8067a14bedfee2f3a&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,https://mgtv.ottiptv.cc/mg/738910535.m3u8?userid=423579792&sign=adba996cc0079ce6c03b45269c75a9748afcc5baaed8ac8cc6dd9f6169d2c90725c740828cbe5b529b9bc7041e0264393e515b0a723a8bae9007e4451d4c8e1c1c2c91b4b81f60b9339f02b160e6add9&auth_token=acb0c268be4342419aa3ba49796b45e0
